customers_id;plans_id;start_date;status;customers_name;email;signup_date;devices_id;plans_name;data_limit;monthly_fee;device_name;os
2256;76;2025/01/26;Inactive;Edward Powers;xstanley@example.org;2025/01/06;2572;listen;15;36;book;Windows
466;63;2025/01/08;Active;Nancy Shepherd;matthew79@example.com;2025/01/14;2878;account;58;85;plan;Linux
1021;98;2025/01/30;Active;Tara Mccoy;davidrodriguez@example.net;2025/01/13;635;candidate;52;70;name;Windows
992;53;2025/02/11;Active;Michael Sanders;bakermichael@example.org;2025/01/02;696;first;32;67;figure;Windows
2226;26;2025/02/08;Inactive;Zachary Davis;williambarnett@example.org;2025/02/06;479;main;97;21;simple;iOS
2592;39;2025/01/08;Active;Anthony Flores;connorleach@example.com;2025/02/02;1719;sound;22;72;always;iOS
633;41;2025/02/07;Active;Jennifer Miller;jhenson@example.org;2025/01/25;567;defense;19;34;space;Windows
3635;73;2025/02/09;Inactive;Rhonda Ware;rachel25@example.org;2025/01/02;1099;apply;36;61;without;Linux
3179;90;2025/01/04;Active;Becky Pollard;xfranklin@example.net;2025/02/19;2495;owner;40;35;I;iOS
987;91;2025/01/17;Active;Carlos Ramsey;uvargas@example.net;2025/02/05;2870;long;68;22;ask;Linux
3910;7;2025/02/10;Active;George Jackson;ambermayo@example.com;2025/01/14;1868;most;15;70;important;Linux
1688;86;2025/01/24;Active;Diane Ward;jason26@example.org;2025/02/10;1383;discussion;45;56;according;Android
1117;61;2025/02/04;Active;Sharon Cantrell;sandra96@example.net;2025/01/01;2329;commercial;3;15;by;Windows
1838;64;2025/02/10;Inactive;Anita Lewis;parksheather@example.net;2025/01/11;430;like;96;99;I;iOS
2678;82;2025/01/29;Inactive;Megan Jefferson;hmurphy@example.org;2025/02/01;36;herself;92;23;south;iOS
3485;96;2025/02/17;Inactive;Jesse Wu;jefferycox@example.net;2025/02/10;2330;deep;44;22;same;Windows
738;18;2025/01/19;Active;Kevin Jones;jhamilton@example.net;2025/01/30;2148;ready;72;35;bit;Android
1391;43;2025/01/16;Active;Paul Woods;bmcdaniel@example.org;2025/02/01;950;candidate;92;12;miss;Linux
3475;98;2025/01/04;Active;Jay Chapman;benjaminpena@example.org;2025/01/15;2088;candidate;52;70;realize;Windows
3408;52;2025/02/22;Inactive;Raymond Peterson;vscott@example.net;2025/02/17;136;sport;91;52;somebody;iOS
3941;63;2025/01/27;Inactive;Kristina Velez;edwardbrown@example.org;2025/01/21;2841;account;58;85;organization;Linux
3678;74;2025/02/10;Active;Lisa Thompson;tammy45@example.net;2025/02/01;710;enter;69;21;either;Android
701;77;2025/02/15;Active;Brittany Williamson;cmiller@example.net;2025/01/29;1134;color;31;55;commercial;iOS
695;95;2025/01/31;Active;James Murphy;chamberscody@example.com;2025/01/21;2709;whatever;5;77;appear;iOS
908;9;2025/02/08;Inactive;Rebecca Cameron;jason92@example.com;2025/02/13;1115;most;11;69;will;Linux
1573;42;2025/01/17;Active;Stephanie Moyer;cmcgee@example.org;2025/02/10;2943;television;26;20;area;Linux
2973;26;2025/02/13;Inactive;Amber Morrison;jason54@example.com;2025/01/08;2939;main;97;21;many;Android
2938;98;2025/01/13;Active;William Fitzpatrick;johnmorrison@example.org;2025/02/08;2082;candidate;52;70;represent;Linux
2882;85;2025/01/20;Inactive;Ryan Fischer;rodriguezsteven@example.org;2025/01/15;2524;way;81;54;culture;Windows
1014;52;2025/02/02;Active;Jason Wright;victoria10@example.net;2025/02/15;86;sport;91;52;glass;Linux
3705;76;2025/01/10;Active;Sandra Olsen;heatherrodriguez@example.org;2025/02/07;1104;listen;15;36;executive;Linux
3387;47;2025/02/15;Active;Bruce Garner;holdenjose@example.com;2025/01/01;2353;position;76;12;product;Android
2231;56;2025/02/17;Inactive;Dana Mitchell;anguyen@example.org;2025/01/29;2517;truth;86;52;whole;Windows
2312;47;2025/01/05;Active;Steven Miles;justin54@example.com;2025/02/12;1672;position;76;12;worry;Android
3484;8;2025/01/15;Inactive;Scott Jensen;hmullins@example.org;2025/01/26;1023;include;32;16;but;Windows
679;31;2025/02/07;Active;Joseph Keller;idaniel@example.net;2025/01/01;2117;account;17;37;few;Windows
3438;67;2025/01/14;Inactive;Valerie Lloyd;millerjustin@example.org;2025/02/09;1068;mention;66;57;policy;Windows
2484;52;2025/01/17;Active;Laurie Knox;wilsonmark@example.com;2025/01/26;1596;sport;91;52;left;Windows
2623;61;2025/01/20;Active;Teresa Mcfarland;singheric@example.net;2025/02/15;258;commercial;3;15;executive;Windows
261;38;2025/01/17;Inactive;Tracey Fleming;rachel40@example.org;2025/01/29;351;approach;44;59;within;iOS
3841;53;2025/02/09;Inactive;Sherri Castro;fskinner@example.net;2025/01/18;2931;first;32;67;respond;Linux
3507;67;2025/02/06;Active;Jack Wade;drosario@example.org;2025/02/02;2830;mention;66;57;major;Android
2331;30;2025/02/12;Inactive;Cassandra Fernandez;nicholasthomas@example.net;2025/01/21;825;candidate;60;48;gun;Android
3814;8;2025/01/17;Inactive;Clayton Williams;wayne52@example.net;2025/01/07;1689;include;32;16;return;iOS
1587;62;2025/01/10;Inactive;Shelby Craig;ipeters@example.com;2025/02/17;31;summer;9;38;boy;Linux
1662;59;2025/01/31;Active;Michael Martinez;mark96@example.com;2025/02/11;2703;music;37;12;author;Android
984;48;2025/01/18;Active;James West;robert61@example.com;2025/02/22;467;television;20;14;task;Android
885;60;2025/02/10;Active;Yesenia Baxter;wmiller@example.com;2025/01/18;2491;likely;37;24;analysis;Android
2461;30;2025/02/15;Inactive;James Long;pearsonjeremy@example.net;2025/02/16;723;candidate;60;48;would;Android
2065;56;2025/02/11;Active;Willie Dunn;briggslouis@example.com;2025/01/23;2811;truth;86;52;style;iOS
1540;19;2025/01/14;Inactive;Charlene Lane;simonangela@example.net;2025/02/07;797;wall;56;84;wish;Android
3208;23;2025/01/08;Active;Lisa Fry;nmyers@example.com;2025/01/24;840;together;56;43;seat;iOS
1962;74;2025/01/13;Active;Stephanie Mckee;adam49@example.org;2025/01/01;1313;enter;69;21;vote;iOS
967;96;2025/02/17;Active;April Nelson;morenomegan@example.org;2025/01/07;463;deep;44;22;not;Linux
747;36;2025/02/17;Active;Jonathan Crosby;castrotroy@example.net;2025/01/11;1839;style;27;80;result;Android
3035;80;2025/01/05;Active;Katrina Carey;isaiah39@example.com;2025/02/14;2335;purpose;44;71;believe;Linux
182;41;2025/01/11;Active;Jason Anderson;ohansen@example.net;2025/02/02;2143;defense;19;34;how;Linux
3059;84;2025/01/17;Active;Russell Lopez;mbailey@example.com;2025/01/27;1858;what;2;41;continue;Windows
1552;2;2025/01/05;Inactive;Maureen Garcia;ypratt@example.com;2025/01/08;850;economic;38;80;trip;Windows
3274;55;2025/01/04;Active;Jennifer Oneill;lukelawrence@example.com;2025/02/04;2532;design;86;22;until;iOS
1780;60;2025/02/16;Active;Nathan Wilson;brendanhernandez@example.com;2025/01/19;2303;likely;37;24;word;Windows
3891;50;2025/01/12;Active;William Curtis;ricardo50@example.org;2025/02/17;2511;imagine;23;41;adult;Linux
3462;7;2025/01/27;Active;Patrick Oliver;hmanning@example.org;2025/01/25;121;most;15;70;catch;iOS
16;56;2025/01/13;Inactive;Mr. Christopher Green Jr.;mary30@example.net;2025/02/08;1309;truth;86;52;thing;Windows
2011;44;2025/01/17;Inactive;Tonya Carter;nharris@example.com;2025/01/12;924;natural;82;50;at;iOS
2703;72;2025/01/19;Active;Craig Gould;grahambecky@example.net;2025/01/25;1981;manager;68;27;relationship;Android
2366;28;2025/02/17;Active;Tamara Hayes;ipayne@example.net;2025/01/28;1134;agree;60;91;commercial;iOS
1313;96;2025/02/19;Active;Richard Hansen;lisa68@example.net;2025/02/19;592;deep;44;22;commercial;iOS
1678;27;2025/01/12;Active;Stephen Martin;hawkinsbrandon@example.org;2025/02/19;25;music;37;93;others;iOS
3698;52;2025/01/31;Active;Michelle Baker;novakcynthia@example.net;2025/01/11;1058;sport;91;52;election;Linux
142;72;2025/02/20;Inactive;Corey Kim;jjones@example.net;2025/02/01;2263;manager;68;27;network;Android
3708;16;2025/01/12;Active;Rebecca Wilson;ebrown@example.com;2025/02/08;873;opportunity;50;77;condition;Windows
1081;40;2025/01/29;Inactive;Edward Davis;todd94@example.org;2025/02/21;2996;writer;84;28;card;Windows
2417;1;2025/02/10;Inactive;Patrick Miller;ymiller@example.org;2025/01/18;1337;sometimes;58;18;probably;iOS
666;88;2025/01/28;Active;Miranda Collins;jenniferfoster@example.com;2025/02/20;2330;national;89;42;same;Windows
2143;45;2025/01/16;Inactive;Julia Fuller;liukara@example.com;2025/01/06;1222;onto;87;34;network;Windows
1348;15;2025/02/05;Active;Nicole Morse;sliu@example.net;2025/02/14;2610;good;99;25;likely;iOS
3449;21;2025/01/03;Active;Robert Burgess;phillipsdawn@example.com;2025/01/18;2444;direction;23;23;identify;Linux
1179;33;2025/01/10;Active;Jennifer Tate;vflores@example.com;2025/02/09;438;certainly;8;13;occur;iOS
3689;83;2025/01/11;Active;Scott Liu;hbryan@example.com;2025/01/10;1740;staff;1;58;bring;iOS
276;88;2025/01/03;Active;Lori Phillips;kpeterson@example.net;2025/01/05;1939;national;89;42;who;Android
131;19;2025/01/10;Inactive;Tyler Carter;omarmartin@example.com;2025/01/05;948;wall;56;84;base;Linux
544;67;2025/02/15;Active;Miranda Boyd;alewis@example.net;2025/01/12;246;mention;66;57;look;Android
2878;96;2025/02/18;Inactive;Brandon Carr;taylorkurt@example.com;2025/02/09;629;deep;44;22;statement;Android
2377;52;2025/02/16;Active;Jodi Thomas;petersonmatthew@example.com;2025/01/09;1104;sport;91;52;executive;Linux
261;16;2025/01/31;Inactive;Tracey Fleming;rachel40@example.org;2025/01/29;351;opportunity;50;77;within;iOS
417;90;2025/01/06;Active;Steven Cannon;frichardson@example.org;2025/01/06;1812;owner;40;35;democratic;Windows
1210;58;2025/02/12;Active;Mario Matthews;werneramber@example.net;2025/02/16;2234;nor;26;41;wife;Linux
3823;23;2025/01/12;Inactive;Joseph Howard;lcrawford@example.com;2025/01/23;2324;together;56;43;century;Linux
1966;76;2025/02/11;Inactive;David Gould;cathy03@example.org;2025/01/19;2044;listen;15;36;oil;Linux
3877;6;2025/02/01;Inactive;Dr. Charles Potter;joshua37@example.net;2025/02/16;1811;among;70;87;north;Windows
2222;94;2025/02/16;Active;Jonathan Brown;bethcallahan@example.org;2025/01/03;2317;outside;72;44;success;Windows
1143;7;2025/02/15;Inactive;Christine Phillips;pamelahughes@example.org;2025/01/07;2297;most;15;70;popular;Linux
396;90;2025/01/28;Inactive;Lisa Ellis;meganhawkins@example.net;2025/02/13;2011;owner;40;35;clear;Android
805;65;2025/02/17;Inactive;Walter Norris;angela43@example.net;2025/02/16;2916;idea;70;72;ground;Linux
1749;97;2025/02/02;Inactive;Debra White;lindseyrobinson@example.org;2025/02/04;2062;say;30;21;site;Windows
1225;34;2025/01/12;Active;Daniel Parker;nbrennan@example.org;2025/01/03;1347;respond;76;46;story;Windows
1286;64;2025/02/12;Active;Larry Stephens;carlsoncarlos@example.org;2025/02/05;1653;like;96;99;production;iOS
492;30;2025/02/10;Inactive;Terry Smith;rbranch@example.org;2025/01/06;259;candidate;60;48;environmental;iOS
3851;96;2025/02/03;Active;Nancy Orozco;davisjamie@example.com;2025/01/12;1313;deep;44;22;vote;iOS
702;24;2025/02/04;Inactive;Brendan Middleton;sroberts@example.net;2025/02/22;1904;region;82;65;shake;Windows
3486;66;2025/01/26;Active;William Boone;longtina@example.org;2025/02/11;2884;production;43;57;purpose;Android
2382;92;2025/02/18;Inactive;Amanda Norman;lisadelacruz@example.org;2025/01/14;1357;trip;51;86;Mr;Linux
1292;84;2025/02/16;Inactive;Chris Nguyen;clarkscott@example.org;2025/02/08;1557;what;2;41;hair;Android
2093;31;2025/02/10;Inactive;Colton Brown;ehorton@example.org;2025/01/14;1470;account;17;37;particularly;iOS
2511;61;2025/02/11;Active;Robert Smith;mcarroll@example.org;2025/01/31;2820;commercial;3;15;certain;Linux
288;66;2025/01/20;Active;Chad Bryant;hughesdavid@example.com;2025/01/14;75;production;43;57;week;Android
1862;81;2025/01/01;Active;Laura Barnes;cmedina@example.org;2025/01/10;940;suffer;31;44;piece;Android
3590;76;2025/02/09;Active;Kelly Hansen;dawsonalex@example.net;2025/01/28;1692;listen;15;36;theory;Linux
3871;13;2025/02/20;Active;Melanie Holt;yateslori@example.net;2025/01/03;665;listen;31;86;field;Linux
1015;94;2025/01/18;Inactive;Virginia Morgan;wrusso@example.net;2025/01/14;509;outside;72;44;life;Windows
3205;43;2025/02/18;Active;Melanie Green;smithmelanie@example.com;2025/01/29;1742;candidate;92;12;factor;Android
1813;27;2025/01/05;Inactive;Shannon Nunez;hernandezsusan@example.org;2025/02/08;2770;music;37;93;before;iOS
100;97;2025/02/21;Active;Brian Burns;rodriguezhannah@example.net;2025/01/07;2491;say;30;21;analysis;Android
52;99;2025/02/02;Active;Alexander Baker;randy21@example.org;2025/02/13;1925;feel;69;74;century;iOS
369;8;2025/02/08;Inactive;David Wagner;garrettwright@example.com;2025/01/10;2397;include;32;16;sometimes;Windows
2852;18;2025/02/21;Inactive;Monique Tran;kyle71@example.com;2025/02/07;455;ready;72;35;nor;Android
3424;43;2025/02/17;Active;Julia Blankenship;ryan60@example.org;2025/02/12;2677;candidate;92;12;road;Linux
2627;31;2025/02/21;Active;Maria Gutierrez;bowensamuel@example.com;2025/02/01;317;account;17;37;need;Windows
1774;97;2025/01/16;Inactive;Jessica Stevens;xmunoz@example.com;2025/02/07;349;say;30;21;dog;Linux
3633;48;2025/02/04;Active;Andrew Carter;wallacemichael@example.com;2025/01/26;2371;television;20;14;everybody;Android
1423;69;2025/01/27;Inactive;Katie Turner;jamesramos@example.com;2025/01/27;347;source;63;70;general;Windows
2210;92;2025/02/15;Active;Jared Clark;kfowler@example.net;2025/01/31;1296;trip;51;86;nothing;iOS
3032;64;2025/01/19;Active;Kristi Grant;handrews@example.com;2025/01/30;2617;like;96;99;lot;Linux
3317;42;2025/02/10;Inactive;Travis Barnes;vharper@example.net;2025/01/29;2002;television;26;20;turn;iOS
304;19;2025/02/18;Inactive;Alex Hughes;whitedaniel@example.net;2025/01/07;1327;wall;56;84;certain;Windows
387;90;2025/02/06;Active;John Garcia;gregorysellers@example.org;2025/01/26;2768;owner;40;35;win;Android
2540;98;2025/01/23;Active;Connie Sanders;hcurry@example.com;2025/02/21;294;candidate;52;70;question;Android
1442;33;2025/02/21;Active;Karen Holt;briansanders@example.net;2025/02/09;204;certainly;8;13;war;Linux
2509;13;2025/01/22;Inactive;Cathy Wilson;oliverallison@example.org;2025/01/20;2123;listen;31;86;again;Windows
1740;72;2025/01/03;Active;Sarah Gregory;charlottewilson@example.org;2025/02/06;2278;manager;68;27;use;Linux
647;35;2025/02/15;Active;James Peters;sarahroberts@example.com;2025/02/09;1780;treat;78;13;ability;iOS
3389;50;2025/01/10;Active;Catherine Horne;gonzalesdominique@example.com;2025/02/07;1675;imagine;23;41;key;Android
320;44;2025/02/13;Active;Jacqueline Fowler;davidhopkins@example.org;2025/01/11;1471;natural;82;50;from;Linux
3141;87;2025/01/21;Active;Vickie Perry;scott62@example.net;2025/02/09;2675;might;23;26;story;Linux
2486;28;2025/01/04;Inactive;Samantha Miller;matthew14@example.net;2025/01/28;1542;agree;60;91;general;Android
1524;93;2025/02/22;Inactive;Teresa Frazier;kgutierrez@example.org;2025/01/18;1490;training;23;80;black;Android
2799;7;2025/01/10;Inactive;Kelly Hughes;rossharrington@example.com;2025/01/19;1085;most;15;70;reduce;Windows
3250;42;2025/01/23;Active;Jacob Crawford;xmcfarland@example.net;2025/01/05;2888;television;26;20;Mrs;Linux
3161;64;2025/01/23;Active;Julia Lee;robinsonedward@example.net;2025/01/29;2729;like;96;99;again;Android
188;9;2025/01/04;Inactive;Katherine Flynn;andrewhenderson@example.com;2025/01/13;932;most;11;69;trade;Linux
1698;28;2025/02/06;Inactive;William Berry;morrisdarlene@example.org;2025/02/20;31;agree;60;91;boy;Linux
355;87;2025/01/27;Inactive;Cameron Schwartz;randallstephanie@example.org;2025/02/09;1259;might;23;26;task;Windows
3673;52;2025/02/11;Active;James Roberts;tjones@example.net;2025/01/19;2803;sport;91;52;rock;Windows
1067;73;2025/01/29;Active;John Larsen;michaeljones@example.net;2025/01/09;1222;apply;36;61;network;Windows
3834;47;2025/01/15;Inactive;Renee Hernandez;aaronhahn@example.org;2025/01/12;460;position;76;12;enjoy;Linux
1572;12;2025/02/04;Inactive;Jason Lee;kristin91@example.com;2025/01/05;1046;woman;70;24;western;Linux
1749;11;2025/01/12;Inactive;Debra White;lindseyrobinson@example.org;2025/02/04;2062;nothing;32;78;site;Windows
1405;82;2025/02/06;Active;Justin Joseph;jessicaroberson@example.org;2025/01/08;1226;herself;92;23;message;iOS
3221;64;2025/01/04;Active;Daniel Mcknight;kingcarol@example.org;2025/01/11;110;like;96;99;however;Windows
1919;1;2025/01/22;Active;Peter Holland;nicholasanderson@example.net;2025/01/21;802;sometimes;58;18;table;Windows
3137;1;2025/01/09;Inactive;Jason Cooper;hwallace@example.net;2025/01/31;198;sometimes;58;18;land;Linux
2043;56;2025/01/14;Active;Robert Zimmerman;badams@example.com;2025/02/06;1836;truth;86;52;case;Android
2971;12;2025/02/14;Active;Nicole Ray;rollinsdavid@example.org;2025/02/06;2071;woman;70;24;training;Linux
3764;88;2025/01/31;Active;Laura Armstrong;jennifer59@example.com;2025/01/26;2693;national;89;42;central;iOS
3774;22;2025/02/20;Inactive;Melanie Taylor;martinezbrittany@example.org;2025/02/09;2845;cup;24;97;model;Android
2629;84;2025/01/31;Active;Jerry Riley;imason@example.com;2025/01/23;1533;what;2;41;clearly;Windows
2746;96;2025/02/21;Inactive;Randy Sharp;susanalexander@example.net;2025/01/17;366;deep;44;22;once;Windows
3304;16;2025/01/04;Active;Natalie Hayes;jesse76@example.com;2025/01/02;1476;opportunity;50;77;safe;iOS
2742;8;2025/01/05;Active;Deborah Jones;donaldyoung@example.net;2025/01/16;753;include;32;16;century;Windows
1985;79;2025/02/10;Active;Jesse Johnson;scott45@example.net;2025/01/20;624;base;44;65;moment;Windows
771;4;2025/01/19;Inactive;Jessica Powell;johnjohnson@example.org;2025/02/08;2183;enjoy;94;56;during;Linux
3770;69;2025/01/22;Active;Hayley Perkins;deanlori@example.org;2025/01/06;1160;source;63;70;their;Android
2901;65;2025/01/24;Inactive;Leah Castaneda;christophergallagher@example.net;2025/02/22;2728;idea;70;72;commercial;Windows
1624;45;2025/02/08;Active;Nathan Morales;curtis42@example.com;2025/02/21;2962;onto;87;34;near;Linux
1032;99;2025/01/09;Active;Nicole Thompson;taylormadison@example.com;2025/01/18;972;feel;69;74;increase;iOS
1678;89;2025/01/28;Inactive;Stephen Martin;hawkinsbrandon@example.org;2025/02/19;25;nature;14;58;others;iOS
1564;27;2025/01/22;Active;Lori Arnold;brandy15@example.org;2025/01/14;2915;music;37;93;hold;Windows
2889;66;2025/01/27;Inactive;Steven Blake;jharrington@example.com;2025/01/29;293;production;43;57;share;iOS
2126;68;2025/01/21;Active;Cynthia Perez;lisa61@example.net;2025/01/11;2696;politics;58;93;fine;Android
21;60;2025/01/19;Inactive;Samuel Adams;halethomas@example.org;2025/01/08;2452;likely;37;24;ground;Windows
1989;9;2025/02/15;Inactive;Deborah Reyes;sabrina93@example.org;2025/01/20;959;most;11;69;visit;Linux
1924;55;2025/02/22;Active;Mary Burton;sgraves@example.net;2025/01/11;1670;design;86;22;edge;Linux
2959;99;2025/02/02;Active;Tracie Smith;osbornedaniel@example.com;2025/01/17;2851;feel;69;74;economy;Windows
2968;47;2025/01/17;Inactive;Samuel Wood;cooperjesse@example.com;2025/01/28;1242;position;76;12;main;Android
2146;77;2025/02/21;Inactive;Michael Coleman;matthewharris@example.org;2025/01/10;278;color;31;55;live;iOS
323;100;2025/01/23;Inactive;Joseph Kelly;greenjennifer@example.net;2025/01/18;1577;theory;81;23;student;Android
1104;89;2025/02/05;Active;Lawrence Rodriguez;max09@example.org;2025/01/04;253;nature;14;58;well;Linux
2680;79;2025/01/26;Inactive;Nicole Murphy;bradymichael@example.org;2025/02/14;835;base;44;65;feel;Android
1962;73;2025/02/18;Active;Stephanie Mckee;adam49@example.org;2025/01/01;1313;apply;36;61;vote;iOS
1209;7;2025/02/03;Inactive;Andrew Gordon;donald79@example.net;2025/01/23;2693;most;15;70;central;iOS
1063;30;2025/01/17;Active;Brian Hendricks;xrodgers@example.net;2025/01/24;2800;candidate;60;48;its;Linux
823;51;2025/02/12;Active;Alexander Williams;mterry@example.net;2025/01/31;1333;most;57;45;only;Linux
